tju,nu,-0.228022875,,,,
tju,ru,-0.228022875,,,,
nu,bju,-0.228022875,,,,
bju,ru,-0.228022875,,,,
e,rja,-0.228669362,,,,
e,rjo,-0.228669362,,,,
zu,nu,-0.228788003,,,,
su,rju,-0.228868,,,,
za,zju,-0.228868,,,,
zo,rju,-0.228868,,,,
zju,ro,-0.228868,,,,
na,nju,-0.228868,,,,
no,rju,-0.228868,,,,
nju,ro,-0.228868,,,,
mu,rju,-0.228868,,,,
ra,rju,-0.228868,,,,
se,sju,-0.229108325,,,,
se,zja,-0.229108325,,,,
se,zjo,-0.229108325,,,,
sju,to,-0.229108325,,,,
sju,pu,-0.229108325,,,,
zja,ta,-0.229108325,,,,
zja,ba,-0.229108325,,,,
zjo,to,-0.229108325,,,,
zjo,bo,-0.229108325,,,,
ta,rja,-0.229108325,,,,
to,njo,-0.229108325,,,,
to,rjo,-0.229108325,,,,
njo,bo,-0.229108325,,,,
njo,me,-0.229108325,,,,
pu,mju,-0.229108325,,,,
ba,rja,-0.229108325,,,,
bo,mju,-0.229108325,,,,
bo,rjo,-0.229108325,,,,
me,mju,-0.229108325,,,,
u,ti,-0.229529003,,,,
hja,hju,-0.230290553,,,,
a,de,-0.231015861,,ki,djo,-0.635239489
o,de,-0.231015861,,,,
sa,zu,-0.231951178,,,,
so,ru,-0.231951178,,,,
zi,ru,-0.231951178,,,,
zu,ri,-0.231951178,,,,
ni,ru,-0.231951178,,,,
nu,ma,-0.231951178,,,,
nu,ri,-0.231951178,,,,
mo,ru,-0.231951178,,,,
sju,ru,-0.232046417,,,,
zu,zja,-0.232046417,,,,
zu,rjo,-0.232046417,,,,
zjo,ru,-0.232046417,,,,
nu,rjo,-0.232046417,,,,
njo,ru,-0.232046417,,,,
mju,ru,-0.232046417,,,,
ru,rja,-0.232046417,,,,
u,kju,-0.232415928,,,,
i,mu,-0.232955862,,,,
ke,gu,-0.233189401,,,,
sa,te,-0.233189401,,,,
so,te,-0.233189401,,,,
zi,te,-0.233189401,,,,
zi,pi,-0.233189401,,,,
zi,be,-0.233189401,,,,
te,ni,-0.233189401,,,,
te,ri,-0.233189401,,,,
ni,pi,-0.233189401,,,,
ni,be,-0.233189401,,,,
pi,ri,-0.233189401,,,,
be,ma,-0.233189401,,,,
be,mo,-0.233189401,,,,
be,ri,-0.233189401,,,,
u,ko,-0.235832553,,,,
u,tjo,-0.23612744,,,,
ha,hu,-0.236162188,,,,
a,wa,-0.236896425,,,,
o,mju,-0.237560686,,,,
sju,zja,-0.237587542,,,,
sju,rjo,-0.237587542,,,,
zja,rjo,-0.237587542,,,,
zjo,njo,-0.237587542,,,,
zjo,rja,-0.237587542,,,,
njo,rja,-0.237587542,,,,
mju,rjo,-0.237587542,,,,
o,tju,-0.237610335,,,,
he,hja,-0.237934454,,,,
he,hjo,-0.237934454,,,,
e,gi,-0.238006366,,,,
o,pju,-0.23834406,,,,
sju,bju,-0.240997385,,,,
zjo,tju,-0.240997385,,,,
zjo,bju,-0.240997385,,,,
tju,njo,-0.240997385,,,,
tju,mju,-0.240997385,,,,
tju,rjo,-0.240997385,,,,
njo,bju,-0.240997385,,,,
bju,rjo,-0.240997385,,,,
su,tjo,-0.241326416,,,,
su,pju,-0.241326416,,,,
za,tja,-0.241326416,,,,
za,bja,-0.241326416,,,,
zo,tjo,-0.241326416,,,,
zo,bjo,-0.241326416,,,,
tja,na,-0.241326416,,,,
tja,ra,-0.241326416,,,,
tjo,no,-0.241326416,,,,
tjo,ro,-0.241326416,,,,
na,bja,-0.241326416,,,,
no,bjo,-0.241326416,,,,
pju,mu,-0.241326416,,,,
bja,ra,-0.241326416,,,,
bjo,mu,-0.241326416,,,,
bjo,ro,-0.241326416,,,,
e,zu,-0.241595215,,,,
a,po,-0.241749183,,,,
o,pa,-0.241749183,,,,
a,re,-0.241921928,,,,
o,re,-0.241921928,,,,
o,ku,-0.241921928,,,,
su,za,-0.242246121,,,,
su,ro,-0.242246121,,,,
za,na,-0.242246121,,,,
za,ro,-0.242246121,,,,
zo,no,-0.242246121,,,,
zo,ra,-0.242246121,,,,
na,mu,-0.242246121,,ku,djo,-0.474830764
na,ro,-0.242246121,,,,
no,ra,-0.242246121,,,,
mu,ro,-0.242246121,,,,
sa,sju,-0.242341195,,,,
sa,zjo,-0.242341195,,,,
sa,rja,-0.242341195,,,,
so,zja,-0.242341195,,,,
so,rjo,-0.242341195,,,,
sju,zi,-0.242341195,,,,
zi,zja,-0.242341195,,,,
zi,zjo,-0.242341195,,,,
ni,njo,-0.242341195,,,,
ni,mju,-0.242341195,,,,
njo,ma,-0.242341195,,,,
ma,mju,-0.242341195,,,,
ma,rja,-0.242341195,,,,
mo,rjo,-0.242341195,,,,
ri,rja,-0.242341195,,,,
ri,rjo,-0.242341195,,,,
ki,gju,-0.242341195,,,,
ki,pi,-0.242341195,,,,
ge,gju,-0.242341195,,,,
ge,be,-0.242341195,,,,
sja,pa,-0.242341195,,,,
sjo,po,-0.242341195,,,,
ti,be,-0.242341195,,,,
te,pa,-0.242341195,,,,
te,po,-0.242341195,,,,
te,bi,-0.242341195,,,,
de,pi,-0.242341195,,,,
pa,pi,-0.242341195,,,,
pa,be,-0.242341195,,,,
pa,mja,-0.242341195,,,,
pi,po,-0.242341195,,,,
po,be,-0.242341195,,,,
po,mjo,-0.242341195,,,,
i,tu,-0.242635259,,,,
u,zjo,-0.244302184,,,,
a,te,-0.245158914,,,,
o,te,-0.245158914,,,,
a,zo,-0.245312994,,,,
o,ju,-0.245312994,,,,
o,za,-0.245312994,,,,
ju,ku,-0.245790235,,,,
ju,go,-0.245790235,,,,
si,za,-0.245790235,,,,
si,zo,-0.245790235,,,,
su,ze,-0.245790235,,,,
su,do,-0.245790235,,,,
su,bu,-0.245790235,,,,
za,do,-0.245790235,,,,
za,re,-0.245790235,,,,
ze,ra,-0.245790235,,,,
ze,ro,-0.245790235,,,,
zo,tu,-0.245790235,,,,
zo,da,-0.245790235,,,,
zo,bu,-0.245790235,,,,
zo,re,-0.245790235,,,,
tu,no,-0.245790235,,,,
tu,mu,-0.245790235,,,,
tu,ro,-0.245790235,,,,
da,no,-0.245790235,,,,
da,ro,-0.245790235,,,,
do,na,-0.245790235,,,,
do,mu,-0.245790235,,,,
do,ra,-0.245790235,,,,
na,mi,-0.245790235,,,,
na,re,-0.245790235,,,,
ne,mu,-0.245790235,,,,
ne,ra,-0.245790235,,,,
ne,ro,-0.245790235,,,,
no,bu,-0.245790235,,,,
no,mi,-0.245790235,,,,
no,re,-0.245790235,,,,
bu,ro,-0.245790235,,,,
ju,gju,-0.245904651,,,,
su,sja,-0.245904651,,,,
sja,zo,-0.245904651,,,,
sja,ra,-0.245904651,,,,
sjo,za,-0.245904651,,,,
sjo,ro,-0.245904651,,,,
na,mjo,-0.245904651,,,,
no,mja,-0.245904651,,,,
mu,mja,-0.245904651,,,,
mja,ra,-0.245904651,,,,
mjo,ro,-0.245904651,,ke,djo,-0.560739789
si,pe,-0.246172496,,,,
ze,pe,-0.246172496,,,,
tu,pe,-0.246172496,,,,
da,pe,-0.246172496,,,,
do,pe,-0.246172496,,,,
ne,pe,-0.246172496,,,,
pe,bu,-0.246172496,,,,
pe,mi,-0.246172496,,,,
pe,re,-0.246172496,,,,
e,ma,-0.246355182,,,,
e,mo,-0.246355182,,,,
ha,hjo,-0.246563846,,,,
ho,hja,-0.246563846,,,,
i,ge,-0.247463324,,,,
a,ru,-0.24825593,,,,
a,kja,-0.248565974,,,,
o,kjo,-0.248565974,,,,
i,se,-0.248752377,,,,
i,pu,-0.248752377,,,,
a,to,-0.250801495,,,,
o,ta,-0.250801495,,,,
e,nu,-0.251422502,,,,
i,su,-0.252413538,,,,
u,pe,-0.253037948,,,,
u,njo,-0.253291539,,,,
zu,ti,-0.254565585,,,,
zu,de,-0.254565585,,,,
zu,po,-0.254565585,,,,
zu,bi,-0.254565585,,,,
ti,nu,-0.254565585,,,,
ti,ru,-0.254565585,,,,
de,nu,-0.254565585,,,,
de,ru,-0.254565585,,,,
nu,po,-0.254565585,,,,
nu,bi,-0.254565585,,,,
po,ru,-0.254565585,,,,
bi,ru,-0.254565585,,,,
a,no,-0.254699012,,,,
o,na,-0.254699012,,,,
ha,hi,-0.255723252,,,,
hi,ho,-0.255723252,,,,
kja,gju,-0.255971236,,,,
gju,pju,-0.255971236,,,,
gju,bjo,-0.255971236,,,,
sja,tjo,-0.255971236,,,,
sja,bja,-0.255971236,,,,
sjo,tja,-0.255971236,,,,
sjo,pju,-0.255971236,,,,
sjo,bjo,-0.255971236,,,,
tja,mja,-0.255971236,,,,
tjo,mjo,-0.255971236,,,,
pju,mjo,-0.255971236,,,,
bja,mjo,-0.255971236,,,,
bjo,mja,-0.255971236,,,,
o,sju,-0.256151345,,,,
i,zju,-0.256456764,,,,
u,be,-0.256761133,,,,
e,rju,-0.256853332,,,,
ke,kju,-0.257143232,,,,
ke,gja,-0.257143232,,,,
ke,gjo,-0.257143232,,,,
te,tju,-0.257143232,,,,
tju,pi,-0.257143232,,,,
pi,bju,-0.257143232,,,,
be,bju,-0.257143232,,,,
jo,gu,-0.257386504,,,,
jo,wa,-0.257386504,,,,
sa,zi,-0.257386504,,,,
so,zi,-0.257386504,,,,
zi,ni,-0.257386504,,,,
ni,ma,-0.257386504,,,,
ni,mo,-0.257386504,,,,
ga,gju,-0.257500696,,,,
gju,bu,-0.257500696,,,,
si,sja,-0.257500696,,,,
si,sjo,-0.257500696,,,,
sja,ze,-0.257500696,,,,
sja,da,-0.257500696,,,,
sjo,ze,-0.257500696,,,,
sjo,tu,-0.257500696,,,,
sjo,do,-0.257500696,,,,
da,mja,-0.257500696,,,,
do,mjo,-0.257500696,,,,
ne,mja,-0.257500696,,,,
ne,mjo,-0.257500696,,ko,djo,-0.415222302
bu,mjo,-0.257500696,,,,
mi,mja,-0.257500696,,,,
mi,mjo,-0.257500696,,,,
u,mjo,-0.25984795,,,,
e,ta,-0.260292556,,,,
e,to,-0.260292556,,,,
ja,ka,-0.261384539,,,,
jo,ko,-0.261384539,,,,
ka,gu,-0.261384539,,,,
gu,pu,-0.261384539,,,,
gu,bo,-0.261384539,,,,
sa,to,-0.261384539,,,,
sa,ba,-0.261384539,,,,
se,ri,-0.261384539,,,,
so,ta,-0.261384539,,,,
so,pu,-0.261384539,,,,
so,bo,-0.261384539,,,,
ta,ma,-0.261384539,,,,
to,mo,-0.261384539,,,,
pu,mo,-0.261384539,,,,
ba,mo,-0.261384539,,,,
bo,ma,-0.261384539,,,,
me,ri,-0.261384539,,,,
ja,gja,-0.261523649,,,,
jo,gjo,-0.261523649,,,,
gu,gja,-0.261523649,,,,
gu,bju,-0.261523649,,,,
so,tju,-0.261523649,,,,
bju,mo,-0.261523649,,,,
i,ra,-0.262142377,,,,
i,ro,-0.262142377,,,,
ke,pe,-0.262984509,,,,
u,jo,-0.26402073,,,,
u,zi,-0.26402073,,,,
se,zju,-0.265079671,,,,
zju,to,-0.265079671,,,,
zju,pu,-0.265079671,,,,
zju,bo,-0.265079671,,,,
to,nju,-0.265079671,,,,
to,rju,-0.265079671,,,,
nju,pu,-0.265079671,,,,
nju,bo,-0.265079671,,,,
nju,me,-0.265079671,,,,
pu,rju,-0.265079671,,,,
bo,rju,-0.265079671,,,,
a,rjo,-0.265446674,,,,
o,rja,-0.265446674,,,,
i,nju,-0.26582515,,,,
a,mo,-0.265921081,,,,
o,ma,-0.265921081,,,,
su,te,-0.26649969,,,,
su,pi,-0.26649969,,,,
za,te,-0.26649969,,,,
za,be,-0.26649969,,,,
zo,te,-0.26649969,,,,
zo,be,-0.26649969,,,,
te,na,-0.26649969,,,,
te,no,-0.26649969,,,,
te,ra,-0.26649969,,,,
te,ro,-0.26649969,,,,
na,be,-0.26649969,,,,
no,be,-0.26649969,,,,
pi,mu,-0.26649969,,,,
be,mu,-0.26649969,,,,
be,ra,-0.26649969,,,,
be,ro,-0.26649969,,,,
e,sa,-0.267202004,,,,
e,so,-0.267202004,,,,
e,pa,-0.268206815,,,,
e,po,-0.268206815,,,,
kju,gja,-0.268577221,,,,
kju,tju,-0.268577221,,,,
kju,bju,-0.268577221,,,,
gjo,bju,-0.268577221,,,,
e,zja,-0.268727319,,,,
e,zjo,-0.268727319,,,,
o,gju,-0.269098047,,,,
i,gu,-0.270632701,,,,
i,ke,-0.271662858,,,,
u,mi,-0.273020794,,,,
u,ni,-0.273377147,,,,
tja,pe,-0.273793112,,,,
tjo,pe,-0.273793112,,,,
pe,pju,-0.273793112,,kja,djo,-0.482617063
pe,bja,-0.273793112,,,,
pe,bjo,-0.273793112,,,,
ku,ga,-0.274545604,,,,
ku,tu,-0.274545604,,,,
ku,bu,-0.274545604,,,,
ga,da,-0.274545604,,,,
go,do,-0.274545604,,,,
go,bu,-0.274545604,,,,
si,tu,-0.274545604,,,,
si,re,-0.274545604,,,,
ze,da,-0.274545604,,,,
ze,do,-0.274545604,,,,
ze,ne,-0.274545604,,,,
tu,da,-0.274545604,,,,
da,ne,-0.274545604,,,,
da,bu,-0.274545604,,,,
da,re,-0.274545604,,,,
do,ne,-0.274545604,,,,
do,re,-0.274545604,,,,
bu,mi,-0.274545604,,,,
mi,re,-0.274545604,,,,
ka,kju,-0.274684405,,,,
ka,gjo,-0.274684405,,,,
ko,gja,-0.274684405,,,,
kju,gi,-0.274684405,,,,
kju,pu,-0.274684405,,,,
gi,gja,-0.274684405,,,,
gi,gjo,-0.274684405,,,,
gja,ba,-0.274684405,,,,
gjo,bo,-0.274684405,,,,
ta,tju,-0.274684405,,,,
to,bju,-0.274684405,,,,
tju,bo,-0.274684405,,,,
ba,bju,-0.274684405,,,,
u,ba,-0.275842274,,,,
i,bju,-0.276764839,,,,
u,ra,-0.277188716,,,,
e,bu,-0.277917622,,,,
u,sjo,-0.278368852,,,,
e,njo,-0.278741809,,,,
sju,ti,-0.278913145,,,,
sju,po,-0.278913145,,,,
zja,de,-0.278913145,,,,
zja,pa,-0.278913145,,,,
zjo,de,-0.278913145,,,,
zjo,po,-0.278913145,,,,
de,njo,-0.278913145,,,,
de,rja,-0.278913145,,,,
de,rjo,-0.278913145,,,,
njo,po,-0.278913145,,,,
pa,rja,-0.278913145,,,,
po,mju,-0.278913145,,,,
po,rjo,-0.278913145,,,,
bi,mju,-0.278913145,,,,
ki,ga,-0.279090371,,,,
ki,go,-0.279090371,,,,
ku,ge,-0.279090371,,,,
ku,po,-0.279090371,,,,
ga,pa,-0.279090371,,,,
go,po,-0.279090371,,,,
si,de,-0.279090371,,,,
si,bi,-0.279090371,,,,
ze,ti,-0.279090371,,,,
ze,bi,-0.279090371,,,,
ti,da,-0.279090371,,,,
ti,do,-0.279090371,,,,
ti,ne,-0.279090371,,,,
ti,bu,-0.279090371,,,,
ti,mi,-0.279090371,,,,
ti,re,-0.279090371,,,,
tu,de,-0.279090371,,,,
tu,pa,-0.279090371,,,,
tu,bi,-0.279090371,,,,
da,po,-0.279090371,,,,
da,bi,-0.279090371,,,,
de,bu,-0.279090371,,,,
de,mi,-0.279090371,,,,
do,pa,-0.279090371,,,,
do,bi,-0.279090371,,,,
ne,bi,-0.279090371,,,,
pa,bu,-0.279090371,,,,
bi,re,-0.279090371,,,,
ku,kja,-0.279261832,,kju,djo,-0.402865832
ku,pju,-0.279261832,,,,
kja,go,-0.279261832,,,,
kjo,ga,-0.279261832,,,,
ga,bja,-0.279261832,,,,
go,bjo,-0.279261832,,,,
tu,tja,-0.279261832,,,,
tu,bjo,-0.279261832,,,,
tja,do,-0.279261832,,,,
tjo,da,-0.279261832,,,,
tjo,bu,-0.279261832,,,,
da,bjo,-0.279261832,,,,
do,pju,-0.279261832,,,,
do,bja,-0.279261832,,,,
bu,bja,-0.279261832,,,,
sa,pe,-0.279299827,,,,
so,pe,-0.279299827,,,,
zi,pe,-0.279299827,,,,
ni,pe,-0.279299827,,,,
pe,ma,-0.279299827,,,,
pe,mo,-0.279299827,,,,
pe,ri,-0.279299827,,,,
e,ki,-0.279770552,,,,
u,gjo,-0.280204193,,,,
zu,tjo,-0.280376453,,,,
zu,pju,-0.280376453,,,,
zu,bjo,-0.280376453,,,,
tjo,nu,-0.280376453,,,,
tjo,ru,-0.280376453,,,,
nu,pju,-0.280376453,,,,
nu,bjo,-0.280376453,,,,
pju,ru,-0.280376453,,,,
bjo,ru,-0.280376453,,,,
u,de,-0.281429065,,,,
e,mu,-0.281866935,,,,
a,ze,-0.281890643,,,,
o,ze,-0.281890643,,,,
a,bu,-0.281890643,,,,
u,da,-0.282684059,,,,
zu,nju,-0.283113233,,,,
zju,nu,-0.283113233,,,,
a,zu,-0.284742208,,,,
a,so,-0.285270852,,,,
o,sa,-0.285270852,,,,
u,gi,-0.285844704,,,,
he,hju,-0.286084402,,,,
sa,zju,-0.28624752,,,,
so,rju,-0.28624752,,,,
zi,rju,-0.28624752,,,,
zju,ri,-0.28624752,,,,
ni,rju,-0.28624752,,,,
nju,ma,-0.28624752,,,,
nju,ri,-0.28624752,,,,
mo,rju,-0.28624752,,,,
sju,nju,-0.286341889,,,,
zja,rju,-0.286341889,,,,
zju,njo,-0.286341889,,,,
zju,mju,-0.286341889,,,,
zju,rja,-0.286341889,,,,
zjo,nju,-0.286341889,,,,
nju,rja,-0.286341889,,,,
kja,tja,-0.287315167,,,,
kja,bja,-0.287315167,,,,
kjo,tjo,-0.287315167,,,,
kjo,pju,-0.287315167,,,,
kjo,bjo,-0.287315167,,,,
tja,pju,-0.287315167,,,,
tja,bjo,-0.287315167,,,,
tjo,bja,-0.287315167,,,,
pju,bja,-0.287315167,,,,
si,ru,-0.287595625,,,,
zu,da,-0.287595625,,,,
zu,re,-0.287595625,,,,
ze,ru,-0.287595625,,,,
da,nu,-0.287595625,,,,
da,ru,-0.287595625,,,,
nu,re,-0.287595625,,,,
ne,ru,-0.287595625,,,,
mi,ru,-0.287595625,,,,
e,ga,-0.288682874,,,,
e,go,-0.288682874,,,,
u,te,-0.289172711,,,,
a,bjo,-0.28945363,,kjo,djo,-0.34372294
o,bja,-0.28945363,,,,
i,mju,-0.290390254,,,,
ju,ru,-0.291753259,,,,
su,nu,-0.291753259,,,,
za,ru,-0.291753259,,,,
zu,no,-0.291753259,,,,
zu,mu,-0.291753259,,,,
zu,ra,-0.291753259,,,,
zo,nu,-0.291753259,,,,
na,ru,-0.291753259,,,,
nu,ra,-0.291753259,,,,
u,pa,-0.291809077,,,,
a,go,-0.291882821,,,,
a,ne,-0.291882821,,,,
o,ga,-0.291882821,,,,
o,ne,-0.291882821,,,,
a,me,-0.292173045,,,,
o,me,-0.292173045,,,,
u,si,-0.292347325,,,,
sja,zu,-0.292930482,,,,
sjo,ru,-0.292930482,,,,
zu,te,-0.292930482,,,,
zu,pi,-0.292930482,,,,
zu,be,-0.292930482,,,,
te,nu,-0.292930482,,,,
te,ru,-0.292930482,,,,
nu,pi,-0.292930482,,,,
nu,be,-0.292930482,,,,
nu,mja,-0.292930482,,,,
pi,ru,-0.292930482,,,,
be,ru,-0.292930482,,,,
mjo,ru,-0.292930482,,,,
a,nu,-0.293863778,,,,
ka,gi,-0.294156004,,,,
ka,ta,-0.294156004,,,,
ka,ba,-0.294156004,,,,
ke,gju,-0.294156004,,,,
ko,gi,-0.294156004,,,,
ko,to,-0.294156004,,,,
ko,pu,-0.294156004,,,,
ko,bo,-0.294156004,,,,
se,ta,-0.294156004,,,,
se,to,-0.294156004,,,,
sja,te,-0.294156004,,,,
sjo,te,-0.294156004,,,,
ta,pu,-0.294156004,,,,
ta,bo,-0.294156004,,,,
to,ba,-0.294156004,,,,
pu,ba,-0.294156004,,,,
ba,me,-0.294156004,,,,
be,mja,-0.294156004,,,,
be,mjo,-0.294156004,,,,
bo,me,-0.294156004,,,,
ki,kja,-0.294327028,,,,
ki,kjo,-0.294327028,,,,
kja,ge,-0.294327028,,,,
kja,pa,-0.294327028,,,,
kjo,ge,-0.294327028,,,,
kjo,po,-0.294327028,,,,
ti,tja,-0.294327028,,,,
ti,tjo,-0.294327028,,,,
ti,pju,-0.294327028,,,,
tja,de,-0.294327028,,,,
tja,po,-0.294327028,,,,
tjo,de,-0.294327028,,,,
tjo,pa,-0.294327028,,,,
de,bja,-0.294327028,,,,
de,bjo,-0.294327028,,,,
pa,pju,-0.294327028,,,,
pa,bjo,-0.294327028,,,,
po,bja,-0.294327028,,,,
pju,bi,-0.294327028,,,,
bi,bja,-0.294327028,,,,
bi,bjo,-0.294327028,,,,
i,da,-0.294420955,,,,
i,do,-0.294420955,,,,
a,ri,-0.294945738,,,,
o,ri,-0.294945738,,,,
a,bi,-0.295415791,,,,
o,bi,-0.295415791,,,,
e,zju,-0.295803482,,ga,djo,-0.474830764
ju,hu,-0.296286858,,,,
e,bja,-0.296461136,,,,
e,bjo,-0.296461136,,,,
sju,tja,-0.298679932,,,,
sju,bjo,-0.298679932,,,,
zja,tjo,-0.298679932,,,,
zja,bjo,-0.298679932,,,,
zjo,tja,-0.298679932,,,,
zjo,pju,-0.298679932,,,,
zjo,bja,-0.298679932,,,,
tja,njo,-0.298679932,,,,
tja,rjo,-0.298679932,,,,
tjo,mju,-0.298679932,,,,
tjo,rja,-0.298679932,,,,
njo,pju,-0.298679932,,,,
njo,bja,-0.298679932,,,,
pju,rjo,-0.298679932,,,,
bja,mju,-0.298679932,,,,
bja,rjo,-0.298679932,,,,
bjo,rja,-0.298679932,,,,
gi,pi,-0.299367325,,,,
gi,be,-0.299367325,,,,
se,pi,-0.299367325,,,,
se,be,-0.299367325,,,,
ta,pi,-0.299367325,,,,
ta,be,-0.299367325,,,,
te,pu,-0.299367325,,,,
te,ba,-0.299367325,,,,
te,bo,-0.299367325,,,,
te,me,-0.299367325,,,,
to,pi,-0.299367325,,,,
to,be,-0.299367325,,,,
pi,ba,-0.299367325,,,,
pi,bo,-0.299367325,,,,
pi,me,-0.299367325,,,,
pu,be,-0.299367325,,,,
su,zja,-0.299590751,,,,
su,rjo,-0.299590751,,,,
sju,za,-0.299590751,,,,
sju,ro,-0.299590751,,,,
za,rjo,-0.299590751,,,,
zo,njo,-0.299590751,,,,
zo,rja,-0.299590751,,,,
zja,na,-0.299590751,,,,
zja,ro,-0.299590751,,,,
zjo,no,-0.299590751,,,,
zjo,ra,-0.299590751,,,,
na,mju,-0.299590751,,,,
na,rjo,-0.299590751,,,,
no,rja,-0.299590751,,,,
njo,ra,-0.299590751,,,,
mu,rjo,-0.299590751,,,,
mju,ro,-0.299590751,,,,
i,ju,-0.30105773,,,,
i,za,-0.30105773,,,,
i,zo,-0.30105773,,,,
u,re,-0.30201059,,,,
e,su,-0.302091323,,,,
u,ki,-0.30218909,,,,
i,ba,-0.302355666,,,,
i,bo,-0.302355666,,,,
a,rju,-0.302403367,,,,
a,zjo,-0.302627991,,,,
o,zja,-0.302627991,,,,
si,zja,-0.303100621,,,,
si,zjo,-0.303100621,,,,
sju,ze,-0.303100621,,,,
sju,do,-0.303100621,,,,
sju,bu,-0.303100621,,,,
ze,rja,-0.303100621,,,,
ze,rjo,-0.303100621,,,,
zja,do,-0.303100621,,,,
zja,re,-0.303100621,,,,
zjo,tu,-0.303100621,,,,
zjo,da,-0.303100621,,,,
zjo,bu,-0.303100621,,,,
zjo,re,-0.303100621,,,,
tu,njo,-0.303100621,,,,
tu,mju,-0.303100621,,,,
tu,rjo,-0.303100621,,gi,djo,-0.555760199
da,njo,-0.303100621,,,,
da,rjo,-0.303100621,,,,
do,mju,-0.303100621,,,,
do,rja,-0.303100621,,,,
ne,mju,-0.303100621,,,,
ne,rja,-0.303100621,,,,
ne,rjo,-0.303100621,,,,
njo,bu,-0.303100621,,,,
njo,mi,-0.303100621,,,,
njo,re,-0.303100621,,,,
bu,rjo,-0.303100621,,,,
gju,mju,-0.303213931,,,,
sja,rjo,-0.303213931,,,,
sjo,njo,-0.303213931,,,,
sjo,rja,-0.303213931,,,,
zja,mja,-0.303213931,,,,
zjo,mjo,-0.303213931,,,,
mja,rjo,-0.303213931,,,,
mjo,rja,-0.303213931,,,,
u,hu,-0.30434641,,,,
ju,ko,-0.304547158,,,,
ju,gi,-0.304547158,,,,
su,ta,-0.304547158,,,,
su,bo,-0.304547158,,,,
se,ra,-0.304547158,,,,
se,ro,-0.304547158,,,,
za,to,-0.304547158,,,,
za,bo,-0.304547158,,,,
zo,ta,-0.304547158,,,,
zo,pu,-0.304547158,,,,
zo,ba,-0.304547158,,,,
ta,no,-0.304547158,,,,
ta,ro,-0.304547158,,,,
to,na,-0.304547158,,,,
to,mu,-0.304547158,,,,
to,ra,-0.304547158,,,,
na,bo,-0.304547158,,,,
no,pu,-0.304547158,,,,
no,ba,-0.304547158,,,,
pu,ro,-0.304547158,,,,
ba,mu,-0.304547158,,,,
ba,ro,-0.304547158,,,,
bo,ra,-0.304547158,,,,
me,ra,-0.304547158,,,,
me,ro,-0.304547158,,,,
su,pe,-0.304822931,,,,
za,pe,-0.304822931,,,,
zo,pe,-0.304822931,,,,
na,pe,-0.304822931,,,,
no,pe,-0.304822931,,,,
pe,mu,-0.304822931,,,,
pe,ra,-0.304822931,,,,
pe,ro,-0.304822931,,,,
u,kjo,-0.305325511,,,,
e,nju,-0.30554102,,,,
u,ta,-0.305849564,,,,
a,ge,-0.306149113,,,,
o,ge,-0.306149113,,,,
o,kju,-0.306791134,,,,
e,mja,-0.307186748,,,,
e,mjo,-0.307186748,,,,
i,tju,-0.307496669,,,,
zju,ti,-0.308655398,,,,
zju,de,-0.308655398,,,,
zju,po,-0.308655398,,,,
zju,bi,-0.308655398,,,,
ti,nju,-0.308655398,,,,
ti,rju,-0.308655398,,,,
de,nju,-0.308655398,,,,
de,rju,-0.308655398,,,,
nju,po,-0.308655398,,,,
nju,bi,-0.308655398,,,,
po,rju,-0.308655398,,,,
bi,rju,-0.308655398,,,,
ha,hju,-0.309062051,,,,
ja,ra,-0.309288813,,,,
ju,wa,-0.309288813,,,,
jo,ro,-0.309288813,,,,
gu,mu,-0.309288813,,gu,djo,-0.392984814
sa,na,-0.309288813,,,,
sa,ro,-0.309288813,,,,
su,ri,-0.309288813,,,,
so,no,-0.309288813,,,,
so,ra,-0.309288813,,,,
za,ma,-0.309288813,,,,
za,ri,-0.309288813,,,,
zi,ra,-0.309288813,,,,
zi,ro,-0.309288813,,,,
zo,mo,-0.309288813,,,,
zo,ri,-0.309288813,,,,
na,ri,-0.309288813,,,,
ni,ra,-0.309288813,,,,
ni,ro,-0.309288813,,,,
no,ri,-0.309288813,,,,
ma,ro,-0.309288813,,,,
mu,ri,-0.309288813,,,,
mo,ra,-0.309288813,,,,
ra,wa,-0.309288813,,,,
i,sju,-0.30965993,,,,
e,tu,-0.31021338,,,,
ju,kju,-0.310617163,,,,
ju,gjo,-0.310617163,,,,
su,bju,-0.310617163,,,,
zo,tju,-0.310617163,,,,
zo,bju,-0.310617163,,,,
tju,no,-0.310617163,,,,
tju,mu,-0.310617163,,,,
tju,ro,-0.310617163,,,,
no,bju,-0.310617163,,,,
bju,ro,-0.310617163,,,,
i,na,-0.310786568,,,,
i,no,-0.310786568,,,,
tju,pe,-0.310995247,,,,
pe,bju,-0.310995247,,,,
a,mu,-0.311015117,,,,
a,tu,-0.311867179,,,,
a,njo,-0.31192332,,,,
a,pi,-0.312188486,,,,
o,pi,-0.312188486,,,,
a,se,-0.31285882,,,,
o,se,-0.31285882,,,,
a,pu,-0.31285882,,,,
u,za,-0.313496946,,,,
ja,ha,-0.314065097,,,,
jo,ho,-0.314065097,,,,
ha,wa,-0.314065097,,,,
hu,hja,-0.314855912,,,,
i,ku,-0.315135234,,,,
ki,ti,-0.316783389,,,,
ki,bi,-0.316783389,,,,
ge,de,-0.316783389,,,,
ge,bi,-0.316783389,,,,
