gja,pa,-0.210681219
gja,ma,-0.210681219
gjo,do,-0.210681219
kjo,mo,-0.210824128
kjo,ru,-0.210824128
gja,ra,-0.210824128
gjo,hu,-0.210824128
ki,kjo,-0.211324865
gi,gjo,-0.211324865
zjo,ho,-0.211700012
tjo,pe,-0.211700012
djo,ho,-0.211700012
djo,be,-0.211700012
njo,me,-0.211700012
hu,rju,-0.212445938
hju,ru,-0.212445938
bjo,ru,-0.212445938
zju,ro,-0.212786521
si,so,-0.214285714
so,do,-0.214285714
zi,zo,-0.214285714
zi,ti,-0.214285714
zi,ni,-0.214285714
zo,to,-0.214285714
zo,no,-0.214285714
ti,to,-0.214285714
ti,pu,-0.214285714
to,bu,-0.214285714
do,pu,-0.214285714
do,mu,-0.214285714
ni,no,-0.214285714
ni,mu,-0.214285714
no,bu,-0.214285714
so,bjo,-0.214701299
zo,mjo,-0.214701299
hju,pu,-0.214701299
ba,rja,-0.214701299
bu,rju,-0.214701299
si,pe,-0.215098559
si,ri,-0.215098559
so,ro,-0.215098559
zi,be,-0.215098559
ti,me,-0.215098559
ti,ri,-0.215098559
to,be,-0.215098559
to,ro,-0.215098559
do,pe,-0.215098559
do,me,-0.215098559
ni,pe,-0.215098559
ni,ri,-0.215098559
no,be,-0.215098559
no,ro,-0.215098559
pa,be,-0.215098559
pu,be,-0.215098559
pe,ba,-0.215098559
pe,bu,-0.215098559
ba,me,-0.215098559
bu,me,-0.215098559
be,ma,-0.215098559
be,mu,-0.215098559
ku,tu,-0.215395011
e,ho,-0.215732378
e,ro,-0.215732378
ga,hja,-0.215904505
ka,gi,-0.216316743
ka,gu,-0.216316743
ki,ga,-0.216316743
ku,ga,-0.216316743
ka,kjo,-0.216526645
ke,kja,-0.216526645
ko,kja,-0.216526645
ga,gjo,-0.216526645
ge,gja,-0.216526645
go,gja,-0.216526645
sju,hjo,-0.217041771
tju,hjo,-0.217041771
ke,te,-0.217110525
ke,po,-0.217110525
ke,mi,-0.217110525
ko,hu,-0.217110525
ko,bo,-0.217110525
ge,de,-0.217110525
ge,bo,-0.217110525
go,po,-0.217110525
go,mo,-0.217110525
go,ru,-0.217110525
hja,hjo,-0.217433544
i,hju,-0.220419288
i,rju,-0.220419288
u,bjo,-0.220419288
u,mjo,-0.220419288
e,bjo,-0.220419288
e,mjo,-0.220419288
se,sjo,-0.221113324
sjo,mo,-0.221113324
sjo,ru,-0.221113324
ze,zjo,-0.221113324
te,tjo,-0.221113324
tjo,ru,-0.221113324
de,djo,-0.221113324
ne,njo,-0.221113324
njo,ru,-0.221113324
hu,bju,-0.221113324
pi,pju,-0.221113324
po,mju,-0.221113324
pju,mo,-0.221113324
pju,ru,-0.221113324
bi,bju,-0.221113324
mi,mju,-0.221113324
mja,ra,-0.221113324
mju,ru,-0.221113324
sju,bjo,-0.221190546
zju,mjo,-0.221190546
hja,ba,-0.2216444
ka,ha,-0.22182568
ke,he,-0.22182568
ge,re,-0.22182568
i,u,-0.222222222
e,o,-0.222222222
se,ne,-0.222222222
se,pi,-0.222222222
ze,bi,-0.222222222
te,bo,-0.222222222
te,mi,-0.222222222
de,po,-0.222222222
de,mo,-0.222222222
ne,pi,-0.222222222
ne,bo,-0.222222222
pi,bo,-0.222222222
po,bi,-0.222222222
bi,mo,-0.222222222
bo,mi,-0.222222222
ra,ru,-0.222222222
hi,hja,-0.222436309
se,he,-0.222649902
te,he,-0.222649902
ha,ra,-0.222649902
he,pi,-0.222649902
bi,re,-0.222649902
ki,hi,-0.222839069
gi,ri,-0.222839069
sju,djo,-0.223494979
zju,tjo,-0.223494979
zju,njo,-0.223494979
zjo,tju,-0.223494979
zjo,nju,-0.223494979
hu,hja,-0.223827615
gju,bjo,-0.224890538
ko,rjo,-0.224990451
go,hjo,-0.224990451
kju,tu,-0.225324867
ju,pu,-0.227227637
ju,bu,-0.227227637
ju,mu,-0.227227637
hi,pe,-0.227272727
hi,ri,-0.227272727
ho,ro,-0.227272727
be,ri,-0.227272727
hjo,mju,-0.227805886
e,ju,-0.227834473
o,ju,-0.227834473
sju,hu,-0.227834473
tju,hu,-0.227834473
tju,bo,-0.227834473
nju,bo,-0.227834473
sjo,bju,-0.228571429
zjo,pju,-0.228571429
zjo,mju,-0.228571429
so,njo,-0.228947629
sjo,no,-0.228947629
sjo,pu,-0.228947629
zjo,bu,-0.228947629
to,pju,-0.228947629
tjo,mu,-0.228947629
do,bju,-0.228947629
no,mju,-0.228947629
njo,pu,-0.228947629
sjo,hju,-0.229341887
tjo,hju,-0.229341887
ki,bju,-0.229550638
gi,pju,-0.229550638
gi,mju,-0.229550638
zu,ro,-0.230320055
ta,pe,-0.230320055
tu,pe,-0.230320055
da,be,-0.230320055
na,me,-0.230320055
nu,me,-0.230320055
ki,tju,-0.230569874
ku,zju,-0.230569874
gu,sju,-0.230569874
he,hju,-0.230833128
re,rja,-0.230833128
re,rju,-0.230833128
kju,mu,-0.232142857
kju,ru,-0.232275165
gju,hu,-0.232275165
hju,mjo,-0.23255814
a,pa,-0.232738758
a,ba,-0.232738758
a,ma,-0.232738758
i,kju,-0.232738758
i,gju,-0.232738758
i,si,-0.232738758
i,zi,-0.232738758
i,ti,-0.232738758
i,ni,-0.232738758
u,pu,-0.232738758
u,bu,-0.232738758
u,mu,-0.232738758
e,si,-0.232738758
e,zi,-0.232738758
e,ti,-0.232738758
e,ni,-0.232738758
o,so,-0.232738758
o,zo,-0.232738758
o,to,-0.232738758
o,do,-0.232738758
o,no,-0.232738758
o,pu,-0.232738758
o,bu,-0.232738758
o,mu,-0.232738758
su,tjo,-0.232738758
su,pju,-0.232738758
sjo,tu,-0.232738758
za,bja,-0.232738758
zu,djo,-0.232738758
zu,bju,-0.232738758
ta,mja,-0.232738758
tu,njo,-0.232738758
tu,mju,-0.232738758
tjo,nu,-0.232738758
nu,pju,-0.232738758
ja,hju,-0.233127502
ja,rja,-0.233127502
ja,ho,-0.233499105
ka,rja,-0.23377667
ge,bjo,-0.23377667
zu,rjo,-0.234315534
zjo,re,-0.234802582
djo,re,-0.234802582
hu,rjo,-0.235960655
hjo,mo,-0.235960655
hjo,ru,-0.235960655
jo,pi,-0.236476862
jo,po,-0.236476862
jo,bi,-0.236476862
jo,bo,-0.236476862
jo,mi,-0.236476862
jo,mo,-0.236476862
jo,ru,-0.236476862
ka,kju,-0.23755467
ka,ba,-0.23755467
ke,pa,-0.23755467
ke,bu,-0.23755467
ko,to,-0.23755467
ko,mu,-0.23755467
ga,gju,-0.23755467
ga,pa,-0.23755467
ga,ma,-0.23755467
ge,ti,-0.23755467
ge,ni,-0.23755467
ge,pu,-0.23755467
ge,ba,-0.23755467
ge,mu,-0.23755467
go,do,-0.23755467
si,re,-0.237928791
zo,re,-0.237928791
ti,re,-0.237928791
do,re,-0.237928791
ni,re,-0.237928791
ha,ba,-0.237928791
he,pa,-0.237928791
so,hjo,-0.238031584
to,hjo,-0.238031584
hjo,pu,-0.238031584
bu,rjo,-0.238031584
i,he,-0.23851182
i,re,-0.23851182
pe,mjo,-0.239897564
ro,rja,-0.239897564
ki,gjo,-0.240192379
kjo,gi,-0.240192379
ki,mi,-0.240727514
ku,hu,-0.240727514
gu,ru,-0.240727514
ke,bju,-0.24180111
ko,sjo,-0.24180111
ko,njo,-0.24180111
ge,pju,-0.24180111
ge,mju,-0.24180111
go,zjo,-0.24180111
ju,hjo,-0.242752122
so,zju,-0.24282775
sja,ba,-0.24282775
sju,zo,-0.24282775
sju,bu,-0.24282775
zja,pa,-0.24282775
zja,ma,-0.24282775
zju,pu,-0.24282775
zju,mu,-0.24282775
tju,do,-0.24282775
do,nju,-0.24282775
zju,hjo,-0.243990174
ke,me,-0.244116842
ke,ri,-0.244116842
ko,ho,-0.244116842
ge,hi,-0.244116842
go,ro,-0.244116842
kja,ra,-0.244844818
kju,bjo,-0.245269017
gju,mjo,-0.245269017
i,pju,-0.246453724
i,bju,-0.246453724
i,mju,-0.246453724
u,sjo,-0.246453724
u,zjo,-0.246453724
u,tjo,-0.246453724
u,djo,-0.246453724
u,njo,-0.246453724
e,sjo,-0.246453724
e,zjo,-0.246453724
e,tjo,-0.246453724
e,djo,-0.246453724
e,njo,-0.246453724
sa,so,-0.246453724
sa,pa,-0.246453724
si,zu,-0.246453724
su,zi,-0.246453724
su,to,-0.246453724
su,pu,-0.246453724
so,tu,-0.246453724
za,zo,-0.246453724
za,ba,-0.246453724
zu,do,-0.246453724
zu,bu,-0.246453724
ta,to,-0.246453724
ta,ma,-0.246453724
tu,no,-0.246453724
tu,mu,-0.246453724
to,nu,-0.246453724
da,do,-0.246453724
na,no,-0.246453724
na,pa,-0.246453724
nu,pu,-0.246453724
pju,wa,-0.246453724
bja,wa,-0.246453724
bju,wa,-0.246453724
mja,wa,-0.246453724
mju,wa,-0.246453724
gju,rjo,-0.247387599
kju,hjo,-0.247387599
tjo,be,-0.24773751
djo,pe,-0.24773751
djo,me,-0.24773751
njo,ho,-0.24773751
njo,be,-0.24773751
ho,pju,-0.24773751
bju,ro,-0.24773751
ka,gjo,-0.248023685
ka,sja,-0.248023685
ke,gja,-0.248023685
ke,tju,-0.248023685
ko,gja,-0.248023685
ko,zju,-0.248023685
kja,ge,-0.248023685
kja,go,-0.248023685
kjo,ga,-0.248023685
ga,zja,-0.248023685
go,sju,-0.248023685
si,de,-0.248023685
si,bi,-0.248023685
se,to,-0.248023685
so,te,-0.248023685
so,bo,-0.248023685
zi,te,-0.248023685
zi,ne,-0.248023685
zi,pi,-0.248023685
zi,mi,-0.248023685
ze,ti,-0.248023685
ze,do,-0.248023685
ze,ni,-0.248023685
zo,de,-0.248023685
zo,po,-0.248023685
zo,mo,-0.248023685
zo,ru,-0.248023685
ti,po,-0.248023685
te,no,-0.248023685
te,pa,-0.248023685
te,pu,-0.248023685
to,ne,-0.248023685
to,pi,-0.248023685
de,ba,-0.248023685
de,bu,-0.248023685
do,bi,-0.248023685
do,ru,-0.248023685
ni,mo,-0.248023685
ne,ma,-0.248023685
ne,mu,-0.248023685
no,mi,-0.248023685
hu,pu,-0.248023685
pa,pi,-0.248023685
pa,bo,-0.248023685
pi,mu,-0.248023685
pu,mi,-0.248023685
po,ba,-0.248023685
ba,bi,-0.248023685
ba,mo,-0.248023685
ba,ra,-0.248023685
bu,ru,-0.248023685
bo,ma,-0.248023685
ma,mi,-0.248023685
de,bjo,-0.248390196
ne,mjo,-0.248390196
hu,bjo,-0.248390196
bi,bjo,-0.248390196
mi,mjo,-0.248390196
mjo,ru,-0.248390196
se,me,-0.248740546
se,ri,-0.248740546
ze,ro,-0.248740546
te,ri,-0.248740546
de,ro,-0.248740546
ne,ri,-0.248740546
hi,bi,-0.248740546
ho,bo,-0.248740546
pi,ri,-0.248740546
po,ro,-0.248740546
mi,ri,-0.248740546
mo,ro,-0.248740546
kja,ta,-0.248960494
gja,da,-0.248960494
gjo,tu,-0.248960494
gjo,nu,-0.248960494
hi,re,-0.249127397
he,me,-0.249127397
he,ri,-0.249127397
kja,ma,-0.249257056
kjo,do,-0.249257056
gjo,to,-0.249257056
gjo,no,-0.249257056
kja,kjo,-0.25
gja,gjo,-0.25
sju,mjo,-0.25053891
sa,ha,-0.251930531
ta,ha,-0.251930531
sa,hja,-0.252983909
ta,hja,-0.252983909
sju,ro,-0.253817018
tju,ro,-0.253817018
nju,ro,-0.253817018
rja,rjo,-0.254428182
ja,hjo,-0.254950985
zjo,hju,-0.25511885
djo,hju,-0.25511885
so,mjo,-0.255458256
hju,bu,-0.255458256
pa,rja,-0.255458256
pu,rju,-0.255458256
ba,bjo,-0.255458256
ma,mjo,-0.255458256
ma,rja,-0.255458256
mu,rju,-0.255458256
ki,hju,-0.256002287
gi,rju,-0.256002287
gu,bjo,-0.256002287
sju,njo,-0.256024982
sjo,nju,-0.256024982
hja,ma,-0.25643885
sja,da,-0.256567752
za,tja,-0.256567752
zu,tju,-0.256567752
zu,nju,-0.256567752
zja,ta,-0.256567752
zja,na,-0.256567752
zju,tu,-0.256567752
zju,nu,-0.256567752
sjo,mju,-0.257142857
ka,ta,-0.258477054
ke,tu,-0.258477054
ga,da,-0.258477054
go,tu,-0.258477054
go,nu,-0.258477054
zu,bjo,-0.258878589
sa,rja,-0.258878589
su,rju,-0.258878589
ta,rja,-0.258878589
tu,mjo,-0.258878589
tu,rju,-0.258878589
na,rja,-0.258878589
nu,rju,-0.258878589
ja,sja,-0.259437388
ja,zja,-0.259437388
ja,tja,-0.259437388
ju,pi,-0.259437388
ju,bi,-0.259437388
ju,mi,-0.259437388
ju,ru,-0.259437388
e,kjo,-0.259437388
e,gjo,-0.259437388
ki,bu,-0.259464882
ku,mu,-0.259464882
gi,ti,-0.259464882
gi,ni,-0.259464882
gi,pu,-0.259464882
gi,mu,-0.259464882
he,rja,-0.260740558
bjo,re,-0.260740558
se,zjo,-0.260954278
sjo,ze,-0.260954278
sjo,hu,-0.260954278
te,djo,-0.260954278
tjo,de,-0.260954278
tjo,hu,-0.260954278
de,njo,-0.260954278
djo,ne,-0.260954278
hu,mju,-0.260954278
pi,bju,-0.260954278
pju,bi,-0.260954278
bi,mju,-0.260954278
bju,mi,-0.260954278
jo,pe,-0.261634353
jo,be,-0.261634353
jo,me,-0.261634353
jo,ri,-0.261634353
jo,ro,-0.261634353
kju,tjo,-0.262829175
gju,djo,-0.262829175
ki,mju,-0.263356809
i,hu,-0.26429774
i,ru,-0.26429774
e,hu,-0.26429774
e,po,-0.26429774
e,bo,-0.26429774
e,mo,-0.26429774
e,ra,-0.26429774
e,ru,-0.26429774
ke,re,-0.264621729
ga,ha,-0.264621729
ge,he,-0.264621729
ki,pe,-0.265479212
ki,ri,-0.265479212
gi,hi,-0.265479212
gi,be,-0.265479212
kju,mjo,-0.265647496
kju,rjo,-0.266099629
gju,hjo,-0.266099629
i,ku,-0.266666667
i,gu,-0.266666667
u,ki,-0.266666667
u,gi,-0.266666667
e,ki,-0.266666667
e,gi,-0.266666667
o,ku,-0.266666667
o,gu,-0.266666667
ka,gju,-0.266715263
kju,ga,-0.266715263
ke,hju,-0.267054586
ke,bjo,-0.267054586
ge,mjo,-0.267054586
ge,rju,-0.267054586
gju,tu,-0.26758258
gju,nu,-0.26758258
sjo,re,-0.26795226
tjo,re,-0.26795226
njo,re,-0.26795226
he,bja,-0.26795226
ke,de,-0.268544975
ke,hu,-0.268544975
ke,bo,-0.268544975
ko,pi,-0.268544975
ko,mo,-0.268544975
ko,ru,-0.268544975
ga,ra,-0.268544975
ge,te,-0.268544975
ge,ne,-0.268544975
ge,po,-0.268544975
ge,mo,-0.268544975
ge,ru,-0.268544975
go,hu,-0.268544975
go,bi,-0.268544975
ze,he,-0.268874918
de,he,-0.268874918
he,po,-0.268874918
he,bi,-0.268874918
he,ra,-0.268874918
pi,re,-0.268874918
bo,re,-0.268874918
mi,re,-0.268874918
ki,kja,-0.269059892
ku,kja,-0.269059892
gi,gja,-0.269059892
gi,tju,-0.269059892
gi,nju,-0.269059892
gu,gja,-0.269059892
kja,gjo,-0.270833333
kjo,gja,-0.270833333
nju,hjo,-0.270938576
e,hju,-0.271252145
e,rja,-0.271252145
e,rju,-0.271252145
bjo,wa,-0.271252145
mjo,wa,-0.271252145
rja,wa,-0.271252145
rju,wa,-0.271252145
si,hi,-0.272078847
si,be,-0.272078847
so,ho,-0.272078847
so,pe,-0.272078847
zi,pe,-0.272078847
zi,me,-0.272078847
zo,be,-0.272078847
ti,hi,-0.272078847
to,ho,-0.272078847
to,me,-0.272078847
no,pe,-0.272078847
ho,pa,-0.272078847
ho,pu,-0.272078847
pa,me,-0.272078847
pu,me,-0.272078847
pe,ma,-0.272078847
pe,mu,-0.272078847
bu,ro,-0.272078847
ho,rja,-0.272410369
ho,rju,-0.272410369
hju,ro,-0.272410369
hi,be,-0.272727273
ho,pe,-0.272727273
pe,ri,-0.272727273
be,ro,-0.272727273
me,ri,-0.272727273
sju,po,-0.273195394
zju,hu,-0.273195394
zju,bo,-0.273195394
tju,pi,-0.273195394
tju,mo,-0.273195394
nju,po,-0.273195394
nju,mi,-0.273195394
sja,he,-0.273544593
tja,he,-0.273544593
sjo,bu,-0.274123024
zjo,pu,-0.274123024
zjo,mu,-0.274123024
to,bju,-0.274123024
do,pju,-0.274123024
do,mju,-0.274123024
no,bju,-0.274123024
zo,hjo,-0.275455643
do,hjo,-0.275455643
hjo,bu,-0.275455643
pu,rjo,-0.275455643
mu,rjo,-0.275455643
i,sju,-0.275474895
i,zju,-0.275474895
i,tju,-0.275474895
i,nju,-0.275474895
hjo,rja,-0.275782254
sa,ze,-0.276393202
sa,ra,-0.276393202
su,ze,-0.276393202
su,po,-0.276393202
su,ru,-0.276393202
se,za,-0.276393202
se,zu,-0.276393202
zu,bo,-0.276393202
ta,de,-0.276393202
ta,po,-0.276393202
ta,ra,-0.276393202
tu,de,-0.276393202
tu,bi,-0.276393202
tu,mo,-0.276393202
tu,ru,-0.276393202
te,da,-0.276393202
da,ne,-0.276393202
da,bo,-0.276393202
de,na,-0.276393202
de,nu,-0.276393202
na,mo,-0.276393202
na,ra,-0.276393202
nu,po,-0.276393202
nu,bi,-0.276393202
nu,ru,-0.276393202
se,po,-0.277777778
se,bi,-0.277777778
ze,pi,-0.277777778
ze,bo,-0.277777778
ze,mi,-0.277777778
te,mo,-0.277777778
ne,po,-0.277777778
hu,po,-0.277777778
hu,ru,-0.277777778
pi,mo,-0.277777778
po,mi,-0.277777778
bo,ru,-0.277777778
su,rjo,-0.278596279
tu,rjo,-0.278596279
nu,rjo,-0.278596279
ki,tu,-0.278640564
gu,tu,-0.278640564
gu,nu,-0.278640564
ke,tjo,-0.278686666
ke,mju,-0.278686666
ko,zjo,-0.278686666
ge,djo,-0.278686666
ge,bja,-0.278686666
go,sjo,-0.278686666
he,rjo,-0.280305985
hjo,re,-0.280305985
jo,re,-0.280735495
njo,hju,-0.280895814
ja,ko,-0.28178211
ja,go,-0.28178211
ke,wa,-0.28178211
ge,wa,-0.28178211
ju,bjo,-0.282099518
ju,mjo,-0.282099518
ju,ho,-0.28240293
ju,ri,-0.28240293
ja,kjo,-0.283493649
ja,gjo,-0.283493649
sjo,pe,-0.283775009
zjo,be,-0.283775009
tjo,me,-0.283775009
njo,pe,-0.283775009
ho,bja,-0.283775009
ho,bju,-0.283775009
pe,pju,-0.283775009
pju,ro,-0.283775009
be,bja,-0.283775009
be,bju,-0.283775009
me,mja,-0.283775009
me,mju,-0.283775009
mju,ro,-0.283775009
te,bjo,-0.284334454
de,mjo,-0.284334454
ne,bjo,-0.284334454
hu,mjo,-0.284334454
hju,po,-0.284334454
pi,bjo,-0.284334454
bi,mjo,-0.284334454
bo,rju,-0.284334454
bjo,mi,-0.284334454
kju,djo,-0.285416873
gju,tjo,-0.285416873
gju,njo,-0.285416873
si,zo,-0.285714286
si,ni,-0.285714286
so,zi,-0.285714286
so,no,-0.285714286
so,pu,-0.285714286
zo,bu,-0.285714286
ti,do,-0.285714286
ti,bu,-0.285714286
to,pa,-0.285714286
to,mu,-0.285714286
do,ni,-0.285714286
do,ba,-0.285714286
ni,bu,-0.285714286
no,pu,-0.285714286
no,ma,-0.285714286
pa,pu,-0.285714286
ba,bu,-0.285714286
ma,mu,-0.285714286
ke,hjo,-0.286103684
ge,rjo,-0.286103684
sa,bja,-0.286191006
su,djo,-0.286191006
su,bju,-0.286191006
za,mja,-0.286191006
zu,tjo,-0.286191006
zu,njo,-0.286191006
zu,pju,-0.286191006
zu,mju,-0.286191006
zjo,tu,-0.286191006
zjo,nu,-0.286191006
ki,rju,-0.286502002
ku,bjo,-0.286502002
gi,hju,-0.286502002
gu,mjo,-0.286502002
a,ho,-0.286799284
i,pe,-0.286799284
i,be,-0.286799284
i,me,-0.286799284
u,ho,-0.286799284
u,ro,-0.286799284
hi,wa,-0.286799284
kjo,so,-0.287832894
kjo,no,-0.287832894
gjo,zo,-0.287832894
jo,su,-0.287867966
jo,zu,-0.287867966
jo,tu,-0.287867966
jo,nu,-0.287867966
ki,hu,-0.287867966
ku,pi,-0.287867966
ku,po,-0.287867966
ku,ru,-0.287867966
gi,ru,-0.287867966
gu,hu,-0.287867966
gu,bi,-0.287867966
gu,bo,-0.287867966
a,sa,-0.289181489
a,za,-0.289181489
a,ta,-0.289181489
a,da,-0.289181489
a,na,-0.289181489
u,su,-0.289181489
u,zu,-0.289181489
u,tu,-0.289181489
u,nu,-0.289181489
o,su,-0.289181489
o,zu,-0.289181489
o,tu,-0.289181489
o,nu,-0.289181489
a,hjo,-0.289957987
rjo,wa,-0.289957987
ka,zja,-0.290019737
ga,sja,-0.290019737
ge,tju,-0.290019737
ge,nju,-0.290019737
si,he,-0.290343033
so,re,-0.290343033
ti,he,-0.290343033
to,re,-0.290343033
no,re,-0.290343033
ha,ma,-0.290343033
he,ba,-0.290343033
ke,ho,-0.290641053
ko,pe,-0.290641053
ko,ro,-0.290641053
ge,ro,-0.290641053
go,ho,-0.290641053
go,be,-0.290641053
ha,hju,-0.290647988
he,bjo,-0.290647988
mjo,re,-0.290647988
he,ro,-0.290939497
ho,re,-0.290939497
hjo,pe,-0.291021498
be,rjo,-0.291021498
za,hja,-0.294153258
da,hja,-0.294153258
si,sju,-0.2942622
so,tju,-0.2942622
sja,ma,-0.2942622
sju,to,-0.2942622
sju,mu,-0.2942622
zi,zju,-0.2942622
zju,do,-0.2942622
ti,tju,-0.2942622
to,nju,-0.2942622
tju,no,-0.2942622
ni,nju,-0.2942622
kja,da,-0.294604041
kjo,su,-0.294604041
kjo,nu,-0.294604041
gja,ta,-0.294604041
gja,na,-0.294604041
gjo,zu,-0.294604041
sja,ho,-0.294847515
sju,ho,-0.294847515
zju,ri,-0.294847515
tja,ho,-0.294847515
tju,ho,-0.294847515
kju,po,-0.295269244
gju,bo,-0.295269244
ka,ma,-0.295875855
ke,si,-0.295875855
ke,to,-0.295875855
ke,ni,-0.295875855
ke,ba,-0.295875855
ke,mu,-0.295875855
ko,do,-0.295875855
ko,pa,-0.295875855
ge,zi,-0.295875855
ge,do,-0.295875855
ge,pa,-0.295875855
ge,ma,-0.295875855
go,to,-0.295875855
go,no,-0.295875855
go,ba,-0.295875855
zo,rju,-0.296215214
do,rju,-0.296215214
hju,mu,-0.296215214
pa,bjo,-0.296215214
ba,mjo,-0.296215214
bjo,ma,-0.296215214
ku,tjo,-0.297162979
gu,djo,-0.297162979
su,ro,-0.297740041
zu,ri,-0.297740041
ta,be,-0.297740041
tu,be,-0.297740041
tu,ro,-0.297740041
da,pe,-0.297740041
da,me,-0.297740041
na,be,-0.297740041
nu,be,-0.297740041
nu,ro,-0.297740041
ki,gja,-0.297927406
ku,gja,-0.297927406
kja,gi,-0.297927406
kja,gu,-0.297927406
hjo,bja,-0.298813046
se,hi,-0.298992437
se,ro,-0.298992437
te,hi,-0.298992437
te,ro,-0.298992437
ne,ro,-0.298992437
hi,mi,-0.298992437
hu,ro,-0.298992437
ho,mo,-0.298992437
ho,ra,-0.298992437
ho,ru,-0.298992437
ja,kju,-0.299554069
ja,gju,-0.299554069
ja,pa,-0.299554069
ja,ba,-0.299554069
ja,ma,-0.299554069
ju,he,-0.299839808
ju,rjo,-0.299918317
kja,ho,-0.299976327
kjo,pe,-0.299976327
gjo,be,-0.299976327
ja,ku,-0.3
ja,gu,-0.3
ki,wa,-0.3
gi,wa,-0.3
sa,da,-0.3
za,ta,-0.3
za,na,-0.3
zu,tu,-0.3
zu,nu,-0.3
ke,mjo,-0.300332502
ke,rju,-0.300332502
ge,hju,-0.300332502
se,tjo,-0.300795232
sjo,te,-0.300795232
ze,djo,-0.300795232
zjo,de,-0.300795232
zjo,hu,-0.300795232
te,njo,-0.300795232
tjo,ne,-0.300795232
tjo,pi,-0.300795232
djo,hu,-0.300795232
djo,bi,-0.300795232
njo,mi,-0.300795232
pi,mju,-0.300795232
pju,mi,-0.300795232
bo,bja,-0.300795232
mo,mja,-0.300795232
sjo,he,-0.301101937
tjo,he,-0.301101937
he,mja,-0.301101937
ze,rjo,-0.301970491
de,rjo,-0.301970491
hjo,ra,-0.301970491
e,pju,-0.302797341
e,bja,-0.302797341
e,bju,-0.302797341
e,mja,-0.302797341
e,mju,-0.302797341
a,he,-0.303883865
e,ha,-0.303883865
o,he,-0.303883865
o,re,-0.303883865
he,wa,-0.303883865
ku,hjo,-0.303960788
gu,rjo,-0.303960788
e,hja,-0.304716634
ri,rja,-0.304923173
ju,su,-0.306350833
ju,zu,-0.306350833
ju,tu,-0.306350833
ju,nu,-0.306350833
bja,bjo,-0.306672777
mja,mjo,-0.306672777
su,hju,-0.307102871
su,bjo,-0.307102871
zu,mjo,-0.307102871
tu,hju,-0.307102871
kja,kju,-0.307120813
gja,gju,-0.307120813
i,kjo,-0.30754991
i,gjo,-0.30754991
ki,sju,-0.30754991
ki,nju,-0.30754991
gi,zju,-0.30754991
sja,wa,-0.30754991
sju,wa,-0.30754991
zja,wa,-0.30754991
zju,wa,-0.30754991
tja,wa,-0.30754991
tju,wa,-0.30754991
nju,wa,-0.30754991
kja,hjo,-0.30799263
kju,sjo,-0.308004571
kju,njo,-0.308004571
gju,zjo,-0.308004571
ki,be,-0.308119355
gi,pe,-0.308119355
gi,me,-0.308119355
kju,su,-0.309840293
kju,nu,-0.309840293
gju,zu,-0.309840293
si,ne,-0.311017763
si,mi,-0.311017763
se,do,-0.311017763
se,ni,-0.311017763
so,de,-0.311017763
so,mo,-0.311017763
so,ru,-0.311017763
zi,ru,-0.311017763
ze,to,-0.311017763
ze,no,-0.311017763
zo,te,-0.311017763
zo,ne,-0.311017763
ti,bo,-0.311017763
te,ba,-0.311017763
te,bu,-0.311017763
to,bi,-0.311017763
to,ru,-0.311017763
de,pa,-0.311017763
de,pu,-0.311017763
de,ma,-0.311017763
de,mu,-0.311017763
do,pi,-0.311017763
do,mi,-0.311017763
ni,bo,-0.311017763
ne,ba,-0.311017763
ne,bu,-0.311017763
no,bi,-0.311017763
no,ru,-0.311017763
hu,bu,-0.311017763
pa,bi,-0.311017763
pa,mo,-0.311017763
pa,ra,-0.311017763
pi,ba,-0.311017763
pu,ru,-0.311017763
po,ma,-0.311017763
ba,mi,-0.311017763
bi,ma,-0.311017763
ma,ra,-0.311017763
mu,ru,-0.311017763
zja,he,-0.311287161
hja,hju,-0.311390583
no,hjo,-0.312879703
hjo,pa,-0.312879703
hjo,mu,-0.312879703
kja,hu,-0.3128862
kjo,pi,-0.3128862
gjo,bi,-0.3128862
ki,si,-0.312917131
ki,ni,-0.312917131
ki,mu,-0.312917131
gi,zi,-0.312917131
sa,he,-0.313947898
za,ha,-0.313947898
za,re,-0.313947898
zu,re,-0.313947898
ta,he,-0.313947898
da,ha,-0.313947898
da,re,-0.313947898
kju,ho,-0.314814063
gju,ro,-0.314814063
ne,he,-0.315099935
he,bo,-0.315099935
he,mi,-0.315099935
po,re,-0.315099935
mo,re,-0.315099935
ke,djo,-0.315572222
ke,bja,-0.315572222
ge,tjo,-0.315572222
ge,njo,-0.315572222
ge,mja,-0.315572222
go,bja,-0.315572222
kja,he,-0.316004982
kjo,he,-0.316004982
gjo,re,-0.316004982
ke,rjo,-0.316660301
ge,hjo,-0.316660301
ku,mjo,-0.317001716
gjo,bja,-0.317018736
su,nju,-0.317425814
sja,na,-0.317425814
sju,nu,-0.317425814
i,ko,-0.318151758
i,go,-0.318151758
u,ke,-0.318151758
u,ge,-0.318151758
e,ko,-0.318151758
e,go,-0.318151758
o,ke,-0.318151758
o,ge,-0.318151758
hi,me,-0.318181818
ho,be,-0.318181818
pe,ro,-0.318181818
me,ro,-0.318181818
sju,bo,-0.318556315
zju,po,-0.318556315
zju,mo,-0.318556315
tju,bi,-0.318556315
nju,hu,-0.318556315
nju,bi,-0.318556315
